timestamp,price,amount,side
1780948291.091,0.02658,0.0088,buy
1780948291.096,0.02658,0.0144,buy
1780948291.102,0.02658,0.578,buy
1780948291.109,0.02658,0.0088,buy
1780948291.116,0.02658,0.0088,buy
1780948291.122,0.02658,0.0088,buy
1780948291.128,0.02658,0.0088,buy
1780948291.135,0.02658,0.0088,buy
1780948291.142,0.02658,0.0088,buy
1780948291.148,0.02658,0.0088,buy
1780948291.155,0.02658,0.0088,buy
1780948291.162,0.02658,0.0088,buy
1780948291.169,0.02658,0.0088,buy
1780948291.176,0.02658,0.0088,buy
1780948291.183,0.02658,0.0088,buy
1780948291.19,0.02658,0.0088,buy
1780948291.194,0.02658,0.0184,buy
1780948309.923,0.02658,0.0148,sell
1780948326.33,0.02659,0.0088,buy
1780948327.705,0.02659,0.0477,buy
1780948327.705,0.02659,0.008,buy
1780948327.757,0.0266,0.635,buy
1780948327.79,0.0266,0.012,buy
1780948327.794,0.0266,0.012,buy
1780948330.359,0.0266,0.0075,buy
1780948339.997,0.0266,0.0119,buy
1780948340.692,0.0266,0.0161,buy
1780948350.209,0.0266,0.5013,buy
1780948353.388,0.02659,1.3399,sell
1780948369.914,0.0266,0.0192,buy
1780948373.911,0.02659,0.0593,sell
1780948398.929,0.02659,0.1327,sell
1780948436.282,0.02659,0.071,sell
1780948438.071,0.0266,0.1367,buy
1780948440.675,0.02659,0.0209,sell
1780948458.204,0.02659,0.0058,sell
1780948460.073,0.02659,1.4947,sell
1780948525.063,0.02658,0.1019,sell
1780948525.07,0.02658,1.7787,sell
1780948529.334,0.02658,0.012,buy
1780948575.696,0.02658,0.006,buy
1780948614.079,0.02658,0.012,buy
1780948667.017,0.02657,7.3098,sell
1780948676.486,0.02656,2.5695,sell
1780948676.492,0.02656,10.5473,sell
1780948676.509,0.02656,0.0917,sell
1780948695.791,0.02656,0.0129,buy
1780948698.342,0.02656,0.2175,buy
1780948699.74,0.02656,0.0928,buy
1780948701.291,0.02656,1.9377,buy
1780948701.404,0.02657,0.0115,buy
1780948702.219,0.02657,0.009,buy
1780948728.453,0.02657,0.4283,buy
1780948730.614,0.02658,0.0168,buy
1780948768.527,0.02658,0.0407,buy
1780948788.788,0.02659,0.0428,buy
1780948819.736,0.02658,1.3774,sell
1780948821.509,0.02658,0.016,sell
1780948821.813,0.02658,0.016,sell
1780948821.892,0.02658,0.02,sell
1780948834.724,0.02657,0.11,sell
1780948856.964,0.02658,0.029,buy
1780948899.125,0.02658,0.0106,buy
1780948911.922,0.02658,0.0122,buy
1780948912.353,0.02658,0.0486,buy
1780948912.357,0.02658,0.024,buy
1780948912.359,0.02659,0.1117,buy
1780948920.538,0.02659,0.032,buy
1780948930.075,0.0266,0.2039,buy
1780948935.465,0.0266,0.0119,buy
1780948936.011,0.0266,0.0639,buy
1780948937.224,0.02661,0.089,buy
1780948940.595,0.0266,0.0098,sell
1780948969.913,0.02661,0.0145,buy
1780948997.644,0.0266,0.0078,sell
1780949023.864,0.02661,0.007,buy
1780949028.197,0.02661,0.0086,buy
1780949034.261,0.02661,0.0981,buy
1780949034.325,0.02661,0.1542,buy
1780949034.406,0.02661,0.016,buy
1780949034.481,0.02661,0.2006,buy
1780949034.539,0.02661,0.016,buy
1780949034.552,0.02661,0.4391,buy
1780949034.616,0.02661,0.016,buy
1780949034.623,0.02661,0.6009,buy
1780949034.656,0.02661,0.016,buy
1780949034.663,0.02661,1.2599,buy
1780949040.513,0.02661,0.0086,buy
1780949040.522,0.02661,0.0086,buy
1780949040.53,0.02661,0.0313,buy
1780949040.537,0.02661,0.3213,buy
1780949040.544,0.02661,0.0086,buy
1780949040.55,0.02661,0.0154,buy
1780949040.557,0.02661,0.2871,buy
1780949040.564,0.02661,0.009,buy
1780949040.573,0.02661,0.0086,buy
1780949040.794,0.02661,0.0088,buy
1780949043.484,0.02661,0.0086,buy
1780949048.594,0.02661,0.0105,buy
1780949053.552,0.02661,0.2399,buy
1780949056.605,0.02661,0.0297,buy
1780949057.03,0.0266,0.1239,sell
1780949057.502,0.02661,0.006,buy
1780949059.802,0.02661,0.1175,buy
1780949060.002,0.02661,0.0089,buy
1780949061.085,0.02661,0.0037,buy
1780949075.612,0.02661,0.0456,buy
1780949075.619,0.02661,0.016,buy
1780949075.626,0.02661,0.0094,buy
1780949075.684,0.02661,0.0086,buy
1780949075.686,0.02661,0.0086,buy
1780949075.692,0.02661,0.016,buy
1780949075.698,0.02661,0.0086,buy
1780949075.703,0.02661,0.0086,buy
1780949075.711,0.02661,0.0086,buy
